source_section,trade_lens,setup_id,symbol,timeframe,side,entry_timestamp,stop_timestamp,ladder_step,ladder_risk_pct,scenario,quality_score,stop_distance_points,stop_distance_pct,stop_distance_atr,primary_reason,secondary_flags,duplicate_cluster_exposure,high_noise_session,mfe_after_sl_points,mfe_after_sl_r,mae_after_sl_points,mae_after_sl_r,bars_to_recovery,bars_to_tp_if_survived,would_reach_tp_if_survived,stop_overshoot_points,stop_overshoot_r,would_survive_fixed_widen_10,would_survive_fixed_widen_20,would_survive_atr_floor_025,would_survive_1bar_delay,would_reach_tp_fixed_widen_10,would_reach_tp_atr_floor_025,recommended_action,notes
operational_journal,raw,cwt-nas100_usd-5m-scenario1-long-202604171250,NAS100_USD,5m,long,2026-04-17T12:50:00+00:00,2026-04-19T22:00:00+00:00,0,0.07,scenario1,81.0,175.339473,0.6596,6.8838,continuation_failed_cleanly,,False,False,-2.4,-0.0137,124.9,0.7123,,,False,4.860527,0.0277,True,True,False,False,True,False,Widen stop +10%,Scenario scenario1; overshoot_r=0.0277; mfe_after_sl_r=-0.0137
operational_journal,raw,cwt-aud_usd-5m-scenario1-long-202604171250,AUD_USD,5m,long,2026-04-17T12:50:00+00:00,2026-04-17T18:50:00+00:00,0,0.07,scenario1,81.0,0.003192,0.443,6.1385,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-0.00272,-0.8521,0.00882,2.7632,,,False,0.000248,0.0777,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.0777; mfe_after_sl_r=-0.8521
operational_journal,raw,cwt-spx500_usd-5m-scenario1-long-202604171310,SPX500_USD,5m,long,2026-04-17T13:10:00+00:00,2026-04-19T22:00:00+00:00,0,0.07,scenario1,81.0,45.515676,0.6398,6.0457,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-17.6,-0.3867,46.2,1.015,,,False,12.684324,0.2787,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.2787; mfe_after_sl_r=-0.3867
operational_journal,raw,cwt-aud_usd-5m-scenario2-short-202604211240,AUD_USD,5m,short,2026-04-21T12:40:00+00:00,2026-04-21T13:50:00+00:00,1,0.2,scenario2,74.0,0.001676,0.2342,5.1797,insufficient_reward_after_survival,,False,False,0.0015,0.895,0.00298,1.778,21,,False,0.000324,0.1933,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.1933; mfe_after_sl_r=0.895
operational_journal,raw,cwt-usd_jpy-5m-scenario2-long-202604211240,USD_JPY,5m,long,2026-04-21T12:40:00+00:00,2026-04-21T13:20:00+00:00,2,0.45,scenario2,74.0,0.118693,0.0745,2.2097,insufficient_reward_after_survival,,False,False,0.324,2.7297,0.204,1.7187,17,19,True,0.027307,0.2301,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.2301; mfe_after_sl_r=2.7297
operational_journal,raw,cwt-nas100_usd-5m-scenario2-long-202604211410,NAS100_USD,5m,long,2026-04-21T14:10:00+00:00,2026-04-21T14:45:00+00:00,1,0.2,scenario2,74.0,65.804286,0.2461,1.8797,continuation_failed_cleanly,,False,False,-53.1,-0.8069,223.2,3.3919,,,False,12.695714,0.1929,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.1929; mfe_after_sl_r=-0.8069
operational_journal,raw,cwt-spx500_usd-5m-scenario2-long-202604211410,SPX500_USD,5m,long,2026-04-21T14:10:00+00:00,2026-04-21T14:45:00+00:00,1,0.2,scenario2,74.0,15.9725,0.2236,2.8891,continuation_failed_cleanly,,False,False,-17.7,-1.1082,63.1,3.9505,,,False,5.5275,0.3461,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.3461; mfe_after_sl_r=-1.1082
operational_journal,raw,cwt-nzd_usd-5m-scenario1-long-202604211355,NZD_USD,5m,long,2026-04-21T13:55:00+00:00,2026-04-21T14:55:00+00:00,0,0.07,scenario1,81.0,0.001011,0.1709,3.3461,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-0.00058,-0.5737,0.00298,2.9476,,,False,0.000309,0.3056,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.3056; mfe_after_sl_r=-0.5737
operational_journal,raw,cwt-nzd_usd-5m-scenario1-long-202604211400,NZD_USD,5m,long,2026-04-21T14:00:00+00:00,2026-04-21T14:55:00+00:00,1,0.2,scenario1,81.0,0.001126,0.1903,3.7355,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-0.0007,-0.6217,0.0031,2.7531,,,False,0.000314,0.2789,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.2789; mfe_after_sl_r=-0.6217
operational_journal,root_only,cwt-eur_usd-5m-scenario2-short-202604032055,EUR_USD,5m,short,2026-04-03T20:55:00+00:00,2026-04-05T21:00:00+00:00,0,0.07,scenario2,74.0,0.00033,0.0286,0.7512,entry_too_early,,False,False,0.00135,4.0909,0.001,3.0303,12,12,True,0.00017,0.5152,False,False,False,True,False,False,Delay entry by 1 bar,Scenario scenario2; overshoot_r=0.5152; mfe_after_sl_r=4.0909
operational_journal,root_only,cwt-aud_usd-5m-scenario1-long-202604132235,AUD_USD,5m,long,2026-04-13T22:35:00+00:00,2026-04-14T00:00:00+00:00,0,0.07,scenario1,81.0,0.000407,0.0573,2.0206,structure_invalidated_before_reversal,,False,False,0.0005,1.2285,0.00224,5.5037,84,85,True,0.000233,0.5725,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.5725; mfe_after_sl_r=1.2285
operational_journal,root_only,cwt-aud_usd-5m-scenario1-long-202604132250,AUD_USD,5m,long,2026-04-13T22:50:00+00:00,2026-04-14T00:00:00+00:00,1,0.2,scenario1,81.0,0.000496,0.0699,2.6811,insufficient_reward_after_survival,,False,False,0.00037,0.746,0.00237,4.7782,84,,False,0.000274,0.5524,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.5524; mfe_after_sl_r=0.746
operational_journal,root_only,cwt-aud_usd-5m-scenario1-long-202604132305,AUD_USD,5m,long,2026-04-13T23:05:00+00:00,2026-04-14T00:00:00+00:00,2,0.45,scenario1,81.0,0.000531,0.0748,2.7636,high_noise_session,high_noise_session,False,True,0.0003,0.565,0.00244,4.5951,85,,False,0.000309,0.5819,False,False,False,False,False,False,Skip high-noise session,Scenario scenario1; overshoot_r=0.5819; mfe_after_sl_r=0.565
operational_journal,root_only,cwt-eur_usd-5m-scenario1-long-202604132305,EUR_USD,5m,long,2026-04-13T23:05:00+00:00,2026-04-14T02:20:00+00:00,0,0.07,scenario1,81.0,0.000509,0.0433,2.545,insufficient_reward_after_survival,,False,False,0.00352,6.9155,0.00073,1.4342,16,25,True,0.000121,0.2377,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.2377; mfe_after_sl_r=6.9155
operational_journal,root_only,cwt-nzd_usd-5m-scenario1-long-202604132305,NZD_USD,5m,long,2026-04-13T23:05:00+00:00,2026-04-14T00:00:00+00:00,0,0.07,scenario1,81.0,0.000342,0.0582,2.3356,structure_invalidated_before_reversal,,False,False,0.00228,6.6667,0.00143,4.1813,53,72,True,8.8e-05,0.2573,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.2573; mfe_after_sl_r=6.6667
operational_journal,root_only,cwt-aud_usd-5m-scenario1-long-202604132310,AUD_USD,5m,long,2026-04-13T23:10:00+00:00,2026-04-14T00:00:00+00:00,3,1.0,scenario1,81.0,0.00056,0.0789,3.4844,continuation_failed_cleanly,,False,False,0.00026,0.4643,0.00248,4.4286,85,,False,0.00032,0.5714,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.5714; mfe_after_sl_r=0.4643
operational_journal,root_only,cwt-eur_usd-5m-scenario1-long-202604132310,EUR_USD,5m,long,2026-04-13T23:10:00+00:00,2026-04-14T02:20:00+00:00,1,0.2,scenario1,81.0,0.000551,0.0468,3.4748,structure_invalidated_before_reversal,,False,False,0.00346,6.2795,0.00079,1.4338,16,30,True,0.000139,0.2523,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.2523; mfe_after_sl_r=6.2795
operational_journal,root_only,cwt-nzd_usd-5m-scenario1-long-202604132310,NZD_USD,5m,long,2026-04-13T23:10:00+00:00,2026-04-14T00:00:00+00:00,1,0.2,scenario1,81.0,0.000404,0.0688,2.8711,insufficient_reward_after_survival,,False,False,0.00221,5.4703,0.0015,3.7129,58,72,True,9.6e-05,0.2376,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.2376; mfe_after_sl_r=5.4703
operational_journal,root_only,cwt-eur_usd-5m-scenario1-long-202604132325,EUR_USD,5m,long,2026-04-13T23:25:00+00:00,2026-04-14T02:20:00+00:00,2,0.45,scenario1,81.0,0.000621,0.0528,4.4585,structure_invalidated_before_reversal,,False,False,0.00336,5.4106,0.00089,1.4332,16,53,True,0.000169,0.2721,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.2721; mfe_after_sl_r=5.4106
operational_journal,root_only,cwt-nzd_usd-5m-scenario1-long-202604132330,NZD_USD,5m,long,2026-04-13T23:30:00+00:00,2026-04-14T00:00:00+00:00,2,0.45,scenario1,81.0,0.000497,0.0846,4.3217,insufficient_reward_after_survival,,False,False,0.00211,4.2455,0.0016,3.2193,60,78,True,0.000103,0.2072,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.2072; mfe_after_sl_r=4.2455
operational_journal,root_only,cwt-usd_jpy-5m-scenario2-short-202604142205,USD_JPY,5m,short,2026-04-14T22:05:00+00:00,2026-04-15T01:00:00+00:00,0,0.07,scenario2,74.0,0.133171,0.0839,5.9376,structure_invalidated_before_reversal,,False,False,0.136,1.0212,0.288,2.1626,86,88,True,0.039829,0.2991,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.2991; mfe_after_sl_r=1.0212
operational_journal,root_only,cwt-nas100_usd-5m-scenario1-long-202604142335,NAS100_USD,5m,long,2026-04-14T23:35:00+00:00,2026-04-15T05:20:00+00:00,0,0.07,scenario1,81.0,38.272846,0.1478,4.2763,continuation_failed_cleanly,,False,False,14.2,0.371,94.1,2.4587,40,,False,7.427154,0.1941,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1941; mfe_after_sl_r=0.371
operational_journal,root_only,cwt-spx500_usd-5m-scenario1-long-202604142335,SPX500_USD,5m,long,2026-04-14T23:35:00+00:00,2026-04-15T02:35:00+00:00,0,0.07,scenario1,81.0,6.798387,0.0974,3.9991,insufficient_reward_after_survival,,False,False,5.4,0.7943,19.4,2.8536,29,,False,0.801613,0.1179,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1179; mfe_after_sl_r=0.7943
operational_journal,root_only,cwt-usd_jpy-5m-scenario2-short-202604142335,USD_JPY,5m,short,2026-04-14T23:35:00+00:00,2026-04-15T01:00:00+00:00,1,0.2,scenario2,74.0,0.133264,0.0839,4.6877,structure_invalidated_before_reversal,,False,False,0.136,1.0205,0.288,2.1611,86,88,True,0.039736,0.2982,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.2982; mfe_after_sl_r=1.0205
operational_journal,root_only,cwt-nas100_usd-5m-scenario1-long-202604142350,NAS100_USD,5m,long,2026-04-14T23:50:00+00:00,2026-04-15T02:35:00+00:00,1,0.2,scenario1,81.0,39.735145,0.1534,4.0844,insufficient_reward_after_survival,,False,False,24.7,0.6216,97.3,2.4487,29,,False,0.564855,0.0142,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0142; mfe_after_sl_r=0.6216
operational_journal,root_only,cwt-spx500_usd-5m-scenario1-long-202604142350,SPX500_USD,5m,long,2026-04-14T23:50:00+00:00,2026-04-15T02:30:00+00:00,1,0.2,scenario1,81.0,7.75065,0.111,3.7677,insufficient_reward_after_survival,,False,False,4.2,0.5419,20.6,2.6578,30,,False,0.04935,0.0064,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0064; mfe_after_sl_r=0.5419
operational_journal,root_only,cwt-nas100_usd-5m-scenario1-long-202604150115,NAS100_USD,5m,long,2026-04-15T01:15:00+00:00,2026-04-15T02:30:00+00:00,2,0.45,scenario1,81.0,24.360985,0.0941,2.4309,insufficient_reward_after_survival,,False,False,22.5,0.9236,99.5,4.0844,30,,False,12.439015,0.5106,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.5106; mfe_after_sl_r=0.9236
operational_journal,root_only,cwt-nas100_usd-5m-scenario1-long-202604150120,NAS100_USD,5m,long,2026-04-15T01:20:00+00:00,2026-04-15T02:30:00+00:00,3,1.0,scenario1,81.0,29.404399,0.1135,2.9383,insufficient_reward_after_survival,,False,False,17.4,0.5917,104.6,3.5573,30,,False,12.495601,0.425,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.425; mfe_after_sl_r=0.5917
operational_journal,root_only,cwt-nas100_usd-5m-scenario1-long-202604150145,NAS100_USD,5m,long,2026-04-15T01:45:00+00:00,2026-04-15T02:30:00+00:00,3,1.0,scenario1,75.0,24.23742,0.0936,2.5784,high_noise_session,high_noise_session,False,True,22.6,0.9324,99.4,4.1011,30,,False,12.46258,0.5142,False,False,False,False,False,False,Skip high-noise session,Scenario scenario1; overshoot_r=0.5142; mfe_after_sl_r=0.9324
operational_journal,root_only,cwt-nas100_usd-5m-scenario1-long-202604150150,NAS100_USD,5m,long,2026-04-15T01:50:00+00:00,2026-04-15T02:30:00+00:00,3,1.0,scenario1,81.0,27.140915,0.1048,3.1145,insufficient_reward_after_survival,,False,False,18.6,0.6853,103.4,3.8097,30,,False,13.559085,0.4996,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.4996; mfe_after_sl_r=0.6853
operational_journal,root_only,cwt-gbp_jpy-15m-scenario1-long-202604150445,GBP_JPY,15m,long,2026-04-15T04:45:00+00:00,2026-04-15T06:00:00+00:00,0,0.07,scenario1,75.0,0.120761,0.056,1.7666,high_noise_session,high_noise_session,False,True,0.225,1.8632,0.564,4.6704,4,33,True,0.041239,0.3415,False,False,False,False,False,False,Skip high-noise session,Scenario scenario1; overshoot_r=0.3415; mfe_after_sl_r=1.8632
operational_journal,root_only,cwt-gbp_jpy-15m-scenario1-long-202604150500,GBP_JPY,15m,long,2026-04-15T05:00:00+00:00,2026-04-15T06:00:00+00:00,1,0.2,scenario1,81.0,0.131264,0.0609,1.9781,structure_invalidated_before_reversal,,False,False,0.205,1.5617,0.584,4.449,28,47,True,0.050736,0.3865,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.3865; mfe_after_sl_r=1.5617
operational_journal,root_only,cwt-gbp_jpy-15m-scenario1-long-202604150515,GBP_JPY,15m,long,2026-04-15T05:15:00+00:00,2026-04-15T06:00:00+00:00,2,0.45,scenario1,81.0,0.167753,0.0778,2.5038,insufficient_reward_after_survival,,False,False,0.164,0.9776,0.625,3.7257,29,,False,0.055247,0.3293,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.3293; mfe_after_sl_r=0.9776
operational_journal,root_only,cwt-nzd_usd-5m-scenario1-long-202604150515,NZD_USD,5m,long,2026-04-15T05:15:00+00:00,2026-04-15T06:55:00+00:00,3,1.0,scenario1,81.0,0.000611,0.1035,3.5057,insufficient_reward_after_survival,,False,False,0.00064,1.0475,0.00142,2.3241,1,91,True,9e-06,0.0147,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.0147; mfe_after_sl_r=1.0475
operational_journal,root_only,cwt-nzd_usd-5m-scenario1-long-202604150520,NZD_USD,5m,long,2026-04-15T05:20:00+00:00,2026-04-15T06:30:00+00:00,3,1.0,scenario1,81.0,0.00091,0.154,4.9572,continuation_failed_cleanly,,False,False,0.00034,0.3736,0.00172,1.8901,95,,False,0.0,0.0,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0; mfe_after_sl_r=0.3736
operational_journal,root_only,cwt-uk100_gbp-5m-scenario2-long-202604150620,UK100_GBP,5m,long,2026-04-15T06:20:00+00:00,2026-04-15T06:25:00+00:00,0,0.07,scenario2,74.0,1.052143,0.0099,0.2185,entry_too_early,,False,False,32.5,30.8893,27.0,25.6619,1,1,True,0.447857,0.4257,False,False,False,True,False,False,Delay entry by 1 bar,Scenario scenario2; overshoot_r=0.4257; mfe_after_sl_r=30.8893
operational_journal,root_only,cwt-spx500_usd-5m-scenario2-long-202604150640,SPX500_USD,5m,long,2026-04-15T06:40:00+00:00,2026-04-15T07:00:00+00:00,0,0.07,scenario2,74.0,2.895714,0.0415,1.5713,insufficient_reward_after_survival,,False,False,26.2,9.0479,14.6,5.0419,9,23,True,0.504286,0.1741,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.1741; mfe_after_sl_r=9.0479
operational_journal,root_only,cwt-nzd_usd-5m-scenario2-long-202604150705,NZD_USD,5m,long,2026-04-15T07:05:00+00:00,2026-04-15T10:25:00+00:00,3,1.0,scenario2,74.0,0.001342,0.2272,5.5259,insufficient_reward_after_survival,,False,False,0.00086,0.6408,0.00141,1.0507,47,,False,8.8e-05,0.0656,True,True,False,False,True,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.0656; mfe_after_sl_r=0.6408
operational_journal,root_only,cwt-uk100_gbp-5m-scenario1-long-202604150705,UK100_GBP,5m,long,2026-04-15T07:05:00+00:00,2026-04-15T08:00:00+00:00,1,0.2,scenario1,81.0,20.859029,0.1961,3.202,insufficient_reward_after_survival,,False,False,15.7,0.7527,76.2,3.6531,33,,False,2.140971,0.1026,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.1026; mfe_after_sl_r=0.7527
operational_journal,root_only,cwt-uk100_gbp-5m-scenario1-long-202604150710,UK100_GBP,5m,long,2026-04-15T07:10:00+00:00,2026-04-15T08:00:00+00:00,2,0.45,scenario1,81.0,26.277894,0.247,3.9473,continuation_failed_cleanly,,False,False,10.0,0.3805,81.9,3.1167,45,,False,2.422106,0.0922,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0922; mfe_after_sl_r=0.3805
operational_journal,root_only,cwt-spx500_usd-5m-scenario2-long-202604150750,SPX500_USD,5m,long,2026-04-15T07:50:00+00:00,2026-04-15T09:10:00+00:00,1,0.2,scenario2,74.0,6.106429,0.0875,2.7226,insufficient_reward_after_survival,,False,False,33.8,5.5351,14.6,2.3909,28,31,True,0.693571,0.1136,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.1136; mfe_after_sl_r=5.5351
operational_journal,root_only,cwt-spx500_usd-5m-scenario2-long-202604150805,SPX500_USD,5m,long,2026-04-15T08:05:00+00:00,2026-04-15T09:10:00+00:00,2,0.45,scenario2,74.0,5.518571,0.0791,2.3271,insufficient_reward_after_survival,,False,False,34.4,6.2335,14.0,2.5369,27,31,True,0.681429,0.1235,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.1235; mfe_after_sl_r=6.2335
operational_journal,root_only,cwt-aud_usd-5m-scenario2-long-202604151000,AUD_USD,5m,long,2026-04-15T10:00:00+00:00,2026-04-15T10:25:00+00:00,0,0.07,scenario2,74.0,0.000768,0.1075,2.0637,high_noise_session,high_noise_session,False,True,0.00297,3.8672,0.00136,1.7708,4,45,True,0.000642,0.8359,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.8359; mfe_after_sl_r=3.8672
operational_journal,root_only,cwt-nas100_usd-5m-scenario1-long-202604151330,NAS100_USD,5m,long,2026-04-15T13:30:00+00:00,2026-04-15T13:40:00+00:00,0,0.07,scenario1,81.0,37.409059,0.1445,2.1579,stop_too_tight,,False,False,367.5,9.8238,33.6,0.8982,1,2,True,1.790941,0.0479,True,True,False,False,True,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0479; mfe_after_sl_r=9.8238
operational_journal,root_only,cwt-uk100_gbp-5m-scenario2-short-202604160545,UK100_GBP,5m,short,2026-04-16T05:45:00+00:00,2026-04-16T07:00:00+00:00,0,0.07,scenario2,74.0,10.454286,0.0989,3.4196,continuation_failed_cleanly,,False,False,-4.6,-0.44,86.3,8.255,,,False,9.345714,0.894,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.894; mfe_after_sl_r=-0.44
operational_journal,root_only,cwt-aud_usd-5m-scenario2-long-202604160555,AUD_USD,5m,long,2026-04-16T05:55:00+00:00,2026-04-16T14:55:00+00:00,0,0.07,scenario2,68.0,0.002673,0.3718,9.9263,continuation_failed_cleanly,,False,False,-0.00147,-0.5499,0.00374,1.3992,,,False,0.000167,0.0625,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.0625; mfe_after_sl_r=-0.5499
operational_journal,root_only,cwt-uk100_gbp-5m-scenario2-short-202604160610,UK100_GBP,5m,short,2026-04-16T06:10:00+00:00,2026-04-16T07:00:00+00:00,1,0.2,scenario2,74.0,10.487143,0.0992,2.7754,continuation_failed_cleanly,,False,False,-4.6,-0.4386,86.3,8.2291,,,False,9.312857,0.888,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.888; mfe_after_sl_r=-0.4386
operational_journal,root_only,cwt-spx500_usd-5m-scenario1-long-202604160650,SPX500_USD,5m,long,2026-04-16T06:50:00+00:00,2026-04-16T07:50:00+00:00,0,0.07,scenario1,81.0,5.335607,0.0757,2.8953,insufficient_reward_after_survival,,False,False,7.3,1.3682,31.1,5.8288,89,93,True,0.464393,0.087,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.087; mfe_after_sl_r=1.3682
operational_journal,root_only,cwt-spx500_usd-5m-scenario2-long-202604161135,SPX500_USD,5m,long,2026-04-16T11:35:00+00:00,2026-04-16T13:50:00+00:00,1,0.2,scenario2,74.0,7.123571,0.1012,2.8991,structure_invalidated_before_reversal,,False,False,20.4,2.8637,22.7,3.1866,15,17,True,13.476429,1.8918,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=1.8918; mfe_after_sl_r=2.8637
operational_journal,root_only,cwt-spx500_usd-5m-scenario1-long-202604161230,SPX500_USD,5m,long,2026-04-16T12:30:00+00:00,2026-04-16T13:40:00+00:00,2,0.45,scenario1,81.0,4.320005,0.0614,1.6085,structure_invalidated_before_reversal,,False,False,19.0,4.3981,24.1,5.5787,17,18,True,3.979995,0.9213,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.9213; mfe_after_sl_r=4.3981
operational_journal,root_only,cwt-spx500_usd-5m-scenario2-long-202604170410,SPX500_USD,5m,long,2026-04-17T04:10:00+00:00,2026-04-17T05:00:00+00:00,3,1.0,scenario2,74.0,3.063571,0.0434,2.4649,structure_invalidated_before_reversal,,False,False,56.0,18.2793,4.6,1.5015,7,24,True,2.336429,0.7626,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.7626; mfe_after_sl_r=18.2793
operational_journal,root_only,cwt-aud_usd-5m-scenario2-short-202604170610,AUD_USD,5m,short,2026-04-17T06:10:00+00:00,2026-04-17T06:15:00+00:00,1,0.2,scenario2,74.0,1.2e-05,0.0017,0.0487,structure_invalidated_before_reversal,,False,False,0.00043,35.8333,0.00568,473.3333,1,1,True,0.000228,19.0,False,False,False,True,False,False,Delay entry by 1 bar,Scenario scenario2; overshoot_r=19.0; mfe_after_sl_r=35.8333
operational_journal,root_only,cwt-aud_usd-5m-scenario1-short-202604170700,AUD_USD,5m,short,2026-04-17T07:00:00+00:00,2026-04-17T07:45:00+00:00,2,0.45,scenario1,81.0,0.000585,0.0817,1.9091,high_noise_session,high_noise_session,False,True,-0.00056,-0.9573,0.00604,10.3248,,,False,5.5e-05,0.094,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.094; mfe_after_sl_r=-0.9573
operational_journal,root_only,cwt-nzd_usd-5m-scenario1-short-202604171100,NZD_USD,5m,short,2026-04-17T11:00:00+00:00,2026-04-17T12:00:00+00:00,0,0.07,scenario1,81.0,0.000549,0.0933,2.8257,continuation_failed_cleanly,,False,False,-0.00043,-0.7832,0.00462,8.4153,,,False,0.000131,0.2386,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.2386; mfe_after_sl_r=-0.7832
operational_journal,root_only,cwt-nas100_usd-5m-scenario1-long-202604171250,NAS100_USD,5m,long,2026-04-17T12:50:00+00:00,2026-04-19T22:00:00+00:00,0,0.07,scenario1,81.0,175.339473,0.6596,6.8838,continuation_failed_cleanly,,False,False,-2.4,-0.0137,124.9,0.7123,,,False,4.860527,0.0277,True,True,False,False,True,False,Widen stop +10%,Scenario scenario1; overshoot_r=0.0277; mfe_after_sl_r=-0.0137
operational_journal,root_only,cwt-gbp_jpy-15m-scenario1-short-202604171415,GBP_JPY,15m,short,2026-04-17T14:15:00+00:00,2026-04-21T14:30:00+00:00,0,0.07,scenario1,81.0,0.866127,0.4038,4.7552,continuation_failed_cleanly,,False,False,-0.72,-0.8313,0.93,1.0737,,,False,0.031873,0.0368,True,True,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.0368; mfe_after_sl_r=-0.8313
operational_journal,root_only,cwt-aud_usd-5m-scenario2-short-202604211240,AUD_USD,5m,short,2026-04-21T12:40:00+00:00,2026-04-21T13:50:00+00:00,0,0.07,scenario2,74.0,0.001676,0.2342,5.1797,insufficient_reward_after_survival,,False,False,0.0015,0.895,0.00298,1.778,21,,False,0.000324,0.1933,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.1933; mfe_after_sl_r=0.895
operational_journal,root_only,cwt-usd_jpy-5m-scenario2-long-202604211240,USD_JPY,5m,long,2026-04-21T12:40:00+00:00,2026-04-21T13:20:00+00:00,0,0.07,scenario2,74.0,0.118693,0.0745,2.2097,insufficient_reward_after_survival,,False,False,0.324,2.7297,0.204,1.7187,17,19,True,0.027307,0.2301,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.2301; mfe_after_sl_r=2.7297
operational_journal,root_only,cwt-nas100_usd-5m-scenario2-long-202604211410,NAS100_USD,5m,long,2026-04-21T14:10:00+00:00,2026-04-21T14:45:00+00:00,1,0.2,scenario2,74.0,65.804286,0.2461,1.8797,continuation_failed_cleanly,,False,False,-53.1,-0.8069,223.2,3.3919,,,False,12.695714,0.1929,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.1929; mfe_after_sl_r=-0.8069
operational_journal,root_only,cwt-spx500_usd-5m-scenario2-long-202604211410,SPX500_USD,5m,long,2026-04-21T14:10:00+00:00,2026-04-21T14:45:00+00:00,0,0.07,scenario2,74.0,15.9725,0.2236,2.8891,continuation_failed_cleanly,,False,False,-17.7,-1.1082,63.1,3.9505,,,False,5.5275,0.3461,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.3461; mfe_after_sl_r=-1.1082
since_inception_replay,raw,cwt-usd_jpy-5m-scenario2-long-202604052100,USD_JPY,5m,long,2026-04-05T21:00:00+00:00,2026-04-05T21:10:00+00:00,0,0.07,scenario2,,0.014007,0.0088,0.2329,structure_invalidated_before_reversal,,False,False,0.193,13.7788,0.169,12.0654,5,5,True,0.017993,1.2846,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=1.2846; mfe_after_sl_r=13.7788
